13:47:16.600 [JavaFX Application Thread] INFO  com.stickpoint.ddmusic.App - === 应用启动调试信息 ===
15:29:11.386 [JavaFX Application Thread] INFO  c.s.d.p.n.MusicPlayDetailContainer - 图片加载进度: 97%
15:29:11.387 [JavaFX Application Thread] INFO  c.s.d.p.n.MusicPlayDetailContainer - 图片加载进度: 100%
15:29:11.387 [JavaFX Application Thread] INFO  c.s.d.p.n.MusicPlayDetailContainer - 图片加载完成，加入缓存
15:32:47.899 [JavaFX Application Thread] INFO  c.s.d.p.n.MusicPlayDetailContainer - 暂停旋转
15:32:47.900 [JavaFX Application Thread] INFO  c.s.d.p.n.MusicPlayDetailContainer - 当前播放状态: PAUSED
15:32:47.907 [JavaFX Application Thread] INFO  c.s.d.p.n.MusicPlayDetailContainer - 当前旋转角度: 播放--95.0
16:32:40.234 [JavaFX Application Thread] INFO  com.stickpoint.ddmusic.App - === 应用启动调试信息 ===
16:32:40.268 [JavaFX Application Thread] INFO  com.stickpoint.ddmusic.App - Java 版本: 21.0.8
16:32:40.268 [JavaFX Application Thread] INFO  com.stickpoint.ddmusic.App - JavaFX 版本: 21.0.7
16:32:40.268 [JavaFX Application Thread] INFO  com.stickpoint.ddmusic.App - 工作目录: E:\codeData\javaProject\javafx-ddmusic\ddmuisc2
16:32:40.269 [JavaFX Application Thread] INFO  com.stickpoint.ddmusic.App - 1. 开始创建 HomePage
16:32:42.534 [JavaFX Application Thread] INFO  c.s.ddmusic.common.utils.ConfigUtils - 配置文件读取成功: C:\Users\Administrator\ddmusic.dd
16:32:42.559 [JavaFX Application Thread] INFO  c.s.d.p.n.MusicPlayDetailContainer - 旋转角度: 60.0
16:32:42.752 [JavaFX Application Thread] INFO  com.stickpoint.ddmusic.App - 2. HomePage 创建成功
16:32:42.752 [JavaFX Application Thread] INFO  com.stickpoint.ddmusic.App - 3. 开始创建场景
16:32:42.934 [JavaFX Application Thread] INFO  com.stickpoint.ddmusic.App - 4. 场景创建成功
16:32:42.935 [JavaFX Application Thread] INFO  com.stickpoint.ddmusic.App - 5. 设置舞台属性
16:32:42.936 [JavaFX Application Thread] INFO  com.stickpoint.ddmusic.App - 6. 舞台属性设置完成
16:32:42.936 [JavaFX Application Thread] INFO  com.stickpoint.ddmusic.App - 7. 加载图标
16:32:42.938 [JavaFX Application Thread] INFO  com.stickpoint.ddmusic.App - 图标URL: file:/E:/codeData/javaProject/javafx-ddmusic/ddmuisc2/target/classes/img/logo.svg
16:32:42.947 [JavaFX Application Thread] INFO  com.stickpoint.ddmusic.App - 8. 图标加载成功
16:32:42.949 [JavaFX Application Thread] INFO  com.stickpoint.ddmusic.App - 9. 显示舞台
16:32:43.616 [JavaFX Application Thread] INFO  com.stickpoint.ddmusic.App - 10. 添加窗口缩放支持
16:32:43.618 [JavaFX Application Thread] INFO  com.stickpoint.ddmusic.App - 11. 居中显示
16:32:43.619 [JavaFX Application Thread] INFO  com.stickpoint.ddmusic.App - 12. 应用启动完成
16:32:51.340 [Thread-78] INFO  c.s.d.p.node.SearchResultContainer - 开始搜索关键词: 我不对
16:32:51.342 [Thread-78] INFO  c.s.d.common.utils.TuneHubApiUtils - 聚合搜索歌曲: 关键词=我不对
16:33:01.539 [Thread-78] ERROR c.s.ddmusic.common.utils.HttpUtils - TuneFree API请求失败: Read timed out
16:33:01.539 [Thread-78] INFO  c.s.d.p.node.SearchResultContainer - 搜索结果JSON: null
16:33:17.030 [JavaFX Application Thread] INFO  c.s.d.p.node.HomePageMenuItemPanel - === ToggleGroup 监听器被触发 ===
16:33:17.031 [JavaFX Application Thread] INFO  c.s.d.p.node.HomePageMenuItemPanel - oldToggle: null
16:33:17.031 [JavaFX Application Thread] INFO  c.s.d.p.node.HomePageMenuItemPanel - newToggle: recommend
16:33:17.031 [JavaFX Application Thread] INFO  c.s.d.p.node.HomePageMenuItemPanel - 当前选中的菜单项：recommend
16:33:17.031 [JavaFX Application Thread] INFO  c.s.d.p.node.HomePageMenuItemPanel - ================================
16:33:18.493 [JavaFX Application Thread] INFO  c.s.d.p.node.HomePageMenuItemPanel - === ToggleGroup 监听器被触发 ===
16:33:18.493 [JavaFX Application Thread] INFO  c.s.d.p.node.HomePageMenuItemPanel - oldToggle: recommend
16:33:18.493 [JavaFX Application Thread] INFO  c.s.d.p.node.HomePageMenuItemPanel - newToggle: myMusic
16:33:18.494 [JavaFX Application Thread] INFO  c.s.d.p.node.HomePageMenuItemPanel - 当前选中的菜单项：myMusic
16:33:18.494 [JavaFX Application Thread] INFO  c.s.d.p.node.HomePageMenuItemPanel - 上一个被选中的菜单项：recommend
16:33:18.494 [JavaFX Application Thread] INFO  c.s.d.p.node.HomePageMenuItemPanel - ================================
16:33:56.296 [JavaFX Application Thread] INFO  c.s.d.p.n.MusicPlayDetailContainer - 加载专辑封面: https://qnm.hunliji.com/o_1j4afpm441o4vceo1eilush18pj9.jpeg
16:33:56.298 [JavaFX Application Thread] INFO  c.s.d.p.n.MusicPlayDetailContainer - 当前旋转角度: 暂停--95.0
16:33:56.349 [Thread-86] INFO  c.s.d.p.n.MusicPlayDetailContainer - 实际专辑封面URL: https://qnm.hunliji.com/o_1j4afpm441o4vceo1eilush18pj9.jpeg
16:33:56.392 [JavaFX Application Thread] INFO  c.s.d.p.n.MusicPlayDetailContainer - 图片加载进度: 10%
16:33:56.396 [JavaFX Application Thread] INFO  c.s.d.p.n.MusicPlayDetailContainer - 图片加载进度: 21%
16:33:56.398 [JavaFX Application Thread] INFO  c.s.d.p.n.MusicPlayDetailContainer - 图片加载进度: 31%
16:33:56.399 [JavaFX Application Thread] INFO  c.s.d.p.n.MusicPlayDetailContainer - 图片加载进度: 41%
16:33:56.401 [JavaFX Application Thread] INFO  c.s.d.p.n.MusicPlayDetailContainer - 图片加载进度: 51%
16:33:56.402 [JavaFX Application Thread] INFO  c.s.d.p.n.MusicPlayDetailContainer - 图片加载进度: 61%
16:33:56.402 [JavaFX Application Thread] INFO  c.s.d.p.n.MusicPlayDetailContainer - 图片加载进度: 71%
16:33:56.403 [JavaFX Application Thread] INFO  c.s.d.p.n.MusicPlayDetailContainer - 图片加载进度: 81%
16:33:56.404 [JavaFX Application Thread] INFO  c.s.d.p.n.MusicPlayDetailContainer - 图片加载进度: 91%
16:33:56.405 [JavaFX Application Thread] INFO  c.s.d.p.n.MusicPlayDetailContainer - 图片加载进度: 100%
16:33:56.405 [JavaFX Application Thread] INFO  c.s.d.p.n.MusicPlayDetailContainer - 图片加载完成，加入缓存
16:34:07.565 [JavaFX Application Thread] INFO  c.s.d.p.node.HomePageMenuItemPanel - === ToggleGroup 监听器被触发 ===
16:34:07.565 [JavaFX Application Thread] INFO  c.s.d.p.node.HomePageMenuItemPanel - oldToggle: myMusic
16:34:07.565 [JavaFX Application Thread] INFO  c.s.d.p.node.HomePageMenuItemPanel - newToggle: recommend
16:34:07.565 [JavaFX Application Thread] INFO  c.s.d.p.node.HomePageMenuItemPanel - 当前选中的菜单项：recommend
16:34:07.565 [JavaFX Application Thread] INFO  c.s.d.p.node.HomePageMenuItemPanel - 上一个被选中的菜单项：myMusic
16:34:07.565 [JavaFX Application Thread] INFO  c.s.d.p.node.HomePageMenuItemPanel - ================================
16:34:08.150 [JavaFX Application Thread] INFO  c.s.d.p.node.HomePageMenuItemPanel - === ToggleGroup 监听器被触发 ===
16:34:08.150 [JavaFX Application Thread] INFO  c.s.d.p.node.HomePageMenuItemPanel - oldToggle: recommend
16:34:08.151 [JavaFX Application Thread] INFO  c.s.d.p.node.HomePageMenuItemPanel - newToggle: myMusic
16:34:08.151 [JavaFX Application Thread] INFO  c.s.d.p.node.HomePageMenuItemPanel - 当前选中的菜单项：myMusic
16:34:08.151 [JavaFX Application Thread] INFO  c.s.d.p.node.HomePageMenuItemPanel - 上一个被选中的菜单项：recommend
16:34:08.151 [JavaFX Application Thread] INFO  c.s.d.p.node.HomePageMenuItemPanel - ================================
16:36:27.941 [JavaFX Application Thread] INFO  c.s.d.p.node.HomePageMenuItemPanel - === ToggleGroup 监听器被触发 ===
16:36:27.942 [JavaFX Application Thread] INFO  c.s.d.p.node.HomePageMenuItemPanel - oldToggle: myMusic
16:36:27.943 [JavaFX Application Thread] INFO  c.s.d.p.node.HomePageMenuItemPanel - newToggle: recommend
16:36:27.943 [JavaFX Application Thread] INFO  c.s.d.p.node.HomePageMenuItemPanel - 当前选中的菜单项：recommend
16:36:27.943 [JavaFX Application Thread] INFO  c.s.d.p.node.HomePageMenuItemPanel - 上一个被选中的菜单项：myMusic
16:36:27.943 [JavaFX Application Thread] INFO  c.s.d.p.node.HomePageMenuItemPanel - ================================
16:36:28.949 [JavaFX Application Thread] INFO  c.s.d.p.node.HomePageMenuItemPanel - === ToggleGroup 监听器被触发 ===
16:36:28.949 [JavaFX Application Thread] INFO  c.s.d.p.node.HomePageMenuItemPanel - oldToggle: recommend
16:36:28.949 [JavaFX Application Thread] INFO  c.s.d.p.node.HomePageMenuItemPanel - newToggle: myMusic
16:36:28.949 [JavaFX Application Thread] INFO  c.s.d.p.node.HomePageMenuItemPanel - 当前选中的菜单项：myMusic
16:36:28.950 [JavaFX Application Thread] INFO  c.s.d.p.node.HomePageMenuItemPanel - 上一个被选中的菜单项：recommend
16:36:28.950 [JavaFX Application Thread] INFO  c.s.d.p.node.HomePageMenuItemPanel - ================================
16:36:29.877 [JavaFX Application Thread] INFO  c.s.d.p.node.HomePageMenuItemPanel - === ToggleGroup 监听器被触发 ===
16:36:29.878 [JavaFX Application Thread] INFO  c.s.d.p.node.HomePageMenuItemPanel - oldToggle: myMusic
16:36:29.878 [JavaFX Application Thread] INFO  c.s.d.p.node.HomePageMenuItemPanel - newToggle: recommend
16:36:29.878 [JavaFX Application Thread] INFO  c.s.d.p.node.HomePageMenuItemPanel - 当前选中的菜单项：recommend
16:36:29.878 [JavaFX Application Thread] INFO  c.s.d.p.node.HomePageMenuItemPanel - 上一个被选中的菜单项：myMusic
16:36:29.878 [JavaFX Application Thread] INFO  c.s.d.p.node.HomePageMenuItemPanel - ================================
16:47:15.185 [JavaFX Application Thread] INFO  com.stickpoint.ddmusic.App - === 应用启动调试信息 ===
16:47:15.188 [JavaFX Application Thread] INFO  com.stickpoint.ddmusic.App - Java 版本: 21.0.8
16:47:15.188 [JavaFX Application Thread] INFO  com.stickpoint.ddmusic.App - JavaFX 版本: 21.0.7
16:47:15.189 [JavaFX Application Thread] INFO  com.stickpoint.ddmusic.App - 工作目录: E:\codeData\javaProject\javafx-ddmusic\ddmuisc2
16:47:15.189 [JavaFX Application Thread] INFO  com.stickpoint.ddmusic.App - 1. 开始创建 HomePage
16:47:16.562 [JavaFX Application Thread] INFO  c.s.ddmusic.common.utils.ConfigUtils - 配置文件读取成功: C:\Users\Administrator\ddmusic.dd
16:47:16.572 [JavaFX Application Thread] INFO  c.s.d.p.n.MusicPlayDetailContainer - 旋转角度: 60.0
16:47:16.695 [JavaFX Application Thread] INFO  com.stickpoint.ddmusic.App - 2. HomePage 创建成功
16:47:16.695 [JavaFX Application Thread] INFO  com.stickpoint.ddmusic.App - 3. 开始创建场景
16:47:16.767 [JavaFX Application Thread] INFO  com.stickpoint.ddmusic.App - 4. 场景创建成功
16:47:16.768 [JavaFX Application Thread] INFO  com.stickpoint.ddmusic.App - 5. 设置舞台属性
16:47:16.770 [JavaFX Application Thread] INFO  com.stickpoint.ddmusic.App - 6. 舞台属性设置完成
16:47:16.771 [JavaFX Application Thread] INFO  com.stickpoint.ddmusic.App - 7. 加载图标
16:47:16.772 [JavaFX Application Thread] INFO  com.stickpoint.ddmusic.App - 图标URL: file:/E:/codeData/javaProject/javafx-ddmusic/ddmuisc2/target/classes/img/logo.svg
16:47:16.775 [JavaFX Application Thread] INFO  com.stickpoint.ddmusic.App - 8. 图标加载成功
16:47:16.776 [JavaFX Application Thread] INFO  com.stickpoint.ddmusic.App - 9. 显示舞台
16:47:17.270 [JavaFX Application Thread] INFO  com.stickpoint.ddmusic.App - 10. 添加窗口缩放支持
16:47:17.272 [JavaFX Application Thread] INFO  com.stickpoint.ddmusic.App - 11. 居中显示
16:47:17.272 [JavaFX Application Thread] INFO  com.stickpoint.ddmusic.App - 12. 应用启动完成
16:47:24.769 [Thread-77] INFO  c.s.d.p.node.SearchResultContainer - 开始搜索关键词: 那不是雪中红
16:47:24.771 [Thread-77] INFO  c.s.d.common.utils.TuneHubApiUtils - 聚合搜索歌曲: 关键词=那不是雪中红
16:47:25.817 [Thread-77] INFO  c.s.d.p.node.SearchResultContainer - 搜索结果JSON: {"code":200,"message":"success","data":{"keyword":"那不是雪中红","limit":10,"page":1,"platforms":["netease","qq","kuwo"],"platformStats":{"netease":{"success":true,"count":6,"duration":371,"error":null},"qq":{"success":true,"count":10,"duration":817,"error":null},"kuwo":{"success":true,"count":0,"duration":21,"error":null}},"total":16,"results":[{"id":"362217","name":"那不是雪中红","artist":"JPM","album":"月球漫步","platform":"netease","url":"https://music-dl.sayqz.com/api/?source=netease&id=362217&type=url","pic":"https://music-dl.sayqz.com/api/?source=netease&id=362217&type=pic","lrc":"https://music-dl.sayqz.com/api/?source=netease&id=362217&type=lrc"},{"id":"002UBCQy117o0B","name":"那不是雪中红","artist":"JPM","album":"月球漫步","platform":"qq","url":"https://music-dl.sayqz.com/api/?source=qq&id=002UBCQy117o0B&type=url","pic":"https://music-dl.sayqz.com/api/?source=qq&id=002UBCQy117o0B&type=pic","lrc":"https://music-dl.sayqz.com/api/?source=qq&id=002UBCQy117o0B&type=lrc"},{"id":"1997273815","name":"那不是雪中红","artist":"billy911","album":"Snow Red","platform":"netease","url":"https://music-dl.sayqz.com/api/?source=netease&id=1997273815&type=url","pic":"https://music-dl.sayqz.com/api/?source=netease&id=1997273815&type=pic","lrc":"https://music-dl.sayqz.com/api/?source=netease&id=1997273815&type=lrc"},{"id":"001srso223HHKW","name":"那不是雪中红","artist":"billy911","album":"Snow Red","platform":"qq","url":"https://music-dl.sayqz.com/api/?source=qq&id=001srso223HHKW&type=url","pic":"https://music-dl.sayqz.com/api/?source=qq&id=001srso223HHKW&type=pic","lrc":"https://music-dl.sayqz.com/api/?source=qq&id=001srso223HHKW&type=lrc"},{"id":"2164276553","name":"那不是雪中红 (电台版)","artist":"JPM","album":"","platform":"netease","url":"https://music-dl.sayqz.com/api/?source=netease&id=2164276553&type=url","pic":"https://music-dl.sayqz.com/api/?source=netease&id=2164276553&type=pic","lrc":"https://music-dl.sayqz.com/api/?source=netease&id=2164276553&type=lrc"},{"id":"001lJ8nj0tvDuo","name":"那不是雪中红","artist":"刘恩昊","album":"是否能对你说出好久不见","platform":"qq","url":"https://music-dl.sayqz.com/api/?source=qq&id=001lJ8nj0tvDuo&type=url","pic":"https://music-dl.sayqz.com/api/?source=qq&id=001lJ8nj0tvDuo&type=pic","lrc":"https://music-dl.sayqz.com/api/?source=qq&id=001lJ8nj0tvDuo&type=lrc"},{"id":"2161332565","name":"那不是雪中红","artist":"黑梨_","album":"","platform":"netease","url":"https://music-dl.sayqz.com/api/?source=netease&id=2161332565&type=url","pic":"https://music-dl.sayqz.com/api/?source=netease&id=2161332565&type=pic","lrc":"https://music-dl.sayqz.com/api/?source=netease&id=2161332565&type=lrc"},{"id":"003pwopQ0Czo33","name":"那不是雪中红","artist":"华语群星","album":"","platform":"qq","url":"https://music-dl.sayqz.com/api/?source=qq&id=003pwopQ0Czo33&type=url","pic":"https://music-dl.sayqz.com/api/?source=qq&id=003pwopQ0Czo33&type=pic","lrc":"https://music-dl.sayqz.com/api/?source=qq&id=003pwopQ0Czo33&type=lrc"},{"id":"2160198038","name":"那不是雪中红 官方舞蹈设计","artist":"JPM","album":"","platform":"netease","url":"https://music-dl.sayqz.com/api/?source=netease&id=2160198038&type=url","pic":"https://music-dl.sayqz.com/api/?source=netease&id=2160198038&type=pic","lrc":"https://music-dl.sayqz.com/api/?source=netease&id=2160198038&type=lrc"},{"id":"0026vXwx1R74wq","name":"那不是雪中红 (Remix)","artist":"DJ Mr.Zi","album":"比你贱","platform":"qq","url":"https://music-dl.sayqz.com/api/?source=qq&id=0026vXwx1R74wq&type=url","pic":"https://music-dl.sayqz.com/api/?source=qq&id=0026vXwx1R74wq&type=pic","lrc":"https://music-dl.sayqz.com/api/?source=qq&id=0026vXwx1R74wq&type=lrc"},{"id":"2161091690","name":"月球漫步 & 那不是雪中红 Hito流行音乐颁奖典礼现场版 12/05/06","artist":"JPM","album":"","platform":"netease","url":"https://music-dl.sayqz.com/api/?source=netease&id=2161091690&type=url","pic":"https://music-dl.sayqz.com/api/?source=netease&id=2161091690&type=pic","lrc":"https://music-dl.sayqz.com/api/?source=netease&id=2161091690&type=lrc"},{"id":"003mwBFv1CGZZ8","name":"那不是雪中红","artist":"Eirene","album":"between u & us","platform":"qq","url":"https://music-dl.sayqz.com/api/?source=qq&id=003mwBFv1CGZZ8&type=url","pic":"https://music-dl.sayqz.com/api/?source=qq&id=003mwBFv1CGZZ8&type=pic","lrc":"https://music-dl.sayqz.com/api/?source=qq&id=003mwBFv1CGZZ8&type=lrc"},{"id":"002Ntp3K17LAEo","name":"那不是雪中红","artist":"D小禹","album":"","platform":"qq","url":"https://music-dl.sayqz.com/api/?source=qq&id=002Ntp3K17LAEo&type=url","pic":"https://music-dl.sayqz.com/api/?source=qq&id=002Ntp3K17LAEo&type=pic","lrc":"https://music-dl.sayqz.com/api/?source=qq&id=002Ntp3K17LAEo&type=lrc"},{"id":"002rV6Ec2cvgRp","name":"那不是雪中红","artist":"三21对不起","album":"","platform":"qq","url":"https://music-dl.sayqz.com/api/?source=qq&id=002rV6Ec2cvgRp&type=url","pic":"https://music-dl.sayqz.com/api/?source=qq&id=002rV6Ec2cvgRp&type=pic","lrc":"https://music-dl.sayqz.com/api/?source=qq&id=002rV6Ec2cvgRp&type=lrc"},{"id":"004eH7e21rvE2C","name":"那不是雪中红","artist":"铭天娶你","album":"","platform":"qq","url":"https://music-dl.sayqz.com/api/?source=qq&id=004eH7e21rvE2C&type=url","pic":"https://music-dl.sayqz.com/api/?source=qq&id=004eH7e21rvE2C&type=pic","lrc":"https://music-dl.sayqz.com/api/?source=qq&id=004eH7e21rvE2C&type=lrc"},{"id":"003v6ONi1LfvQN","name":"于是长大了以后那不是雪中红","artist":"张抽抽","album":"小情歌","platform":"qq","url":"https://music-dl.sayqz.com/api/?source=qq&id=003v6ONi1LfvQN&type=url","pic":"https://music-dl.sayqz.com/api/?source=qq&id=003v6ONi1LfvQN&type=pic","lrc":"https://music-dl.sayqz.com/api/?source=qq&id=003v6ONi1LfvQN&type=lrc"}]},"timestamp":"2026-01-24T16:47:25.949+08:00"}
16:47:25.827 [Thread-77] INFO  c.s.d.p.node.SearchResultContainer - 搜索结果数量: 16
16:47:57.721 [JavaFX Application Thread] INFO  c.s.d.p.n.MusicPlayDetailContainer - 加载专辑封面: https://music-dl.sayqz.com/api/?source=netease&id=362217&type=pic
16:47:57.722 [JavaFX Application Thread] INFO  c.s.d.p.n.MusicPlayDetailContainer - 当前旋转角度: 暂停--95.0
16:47:58.402 [Thread-80] INFO  c.s.d.p.n.MusicPlayDetailContainer - 实际专辑封面URL: https://p1.music.126.net/dAtz4tPKpkzxc1V2lDrzBw==/109951165958787705.jpg
16:47:58.465 [JavaFX Application Thread] INFO  c.s.d.p.n.MusicPlayDetailContainer - 图片加载进度: 11%
16:47:58.471 [JavaFX Application Thread] INFO  c.s.d.p.n.MusicPlayDetailContainer - 图片加载进度: 23%
16:47:58.474 [JavaFX Application Thread] INFO  c.s.d.p.n.MusicPlayDetailContainer - 图片加载进度: 35%
16:47:58.480 [JavaFX Application Thread] INFO  c.s.d.p.n.MusicPlayDetailContainer - 图片加载进度: 47%
16:47:58.483 [JavaFX Application Thread] INFO  c.s.d.p.n.MusicPlayDetailContainer - 图片加载进度: 60%
16:47:58.486 [JavaFX Application Thread] INFO  c.s.d.p.n.MusicPlayDetailContainer - 图片加载进度: 70%
16:47:58.489 [JavaFX Application Thread] INFO  c.s.d.p.n.MusicPlayDetailContainer - 图片加载进度: 81%
16:47:58.494 [JavaFX Application Thread] INFO  c.s.d.p.n.MusicPlayDetailContainer - 图片加载进度: 93%
16:47:58.496 [JavaFX Application Thread] INFO  c.s.d.p.n.MusicPlayDetailContainer - 图片加载进度: 100%
16:47:58.497 [JavaFX Application Thread] INFO  c.s.d.p.n.MusicPlayDetailContainer - 图片加载完成，加入缓存
16:48:09.558 [JavaFX Application Thread] INFO  c.s.d.p.node.HomePageMenuItemPanel - === ToggleGroup 监听器被触发 ===
16:48:09.559 [JavaFX Application Thread] INFO  c.s.d.p.node.HomePageMenuItemPanel - oldToggle: null
16:48:09.560 [JavaFX Application Thread] INFO  c.s.d.p.node.HomePageMenuItemPanel - newToggle: recommend
16:48:09.560 [JavaFX Application Thread] INFO  c.s.d.p.node.HomePageMenuItemPanel - 当前选中的菜单项：recommend
16:48:09.561 [JavaFX Application Thread] INFO  c.s.d.p.node.HomePageMenuItemPanel - ================================
16:48:10.852 [JavaFX Application Thread] INFO  c.s.d.p.node.HomePageMenuItemPanel - === ToggleGroup 监听器被触发 ===
16:48:10.853 [JavaFX Application Thread] INFO  c.s.d.p.node.HomePageMenuItemPanel - oldToggle: recommend
16:48:10.853 [JavaFX Application Thread] INFO  c.s.d.p.node.HomePageMenuItemPanel - newToggle: myMusic
16:48:10.854 [JavaFX Application Thread] INFO  c.s.d.p.node.HomePageMenuItemPanel - 当前选中的菜单项：myMusic
16:48:10.855 [JavaFX Application Thread] INFO  c.s.d.p.node.HomePageMenuItemPanel - 上一个被选中的菜单项：recommend
16:48:10.855 [JavaFX Application Thread] INFO  c.s.d.p.node.HomePageMenuItemPanel - ================================
16:48:22.589 [JavaFX Application Thread] INFO  c.s.d.p.node.HomePageMenuItemPanel - === ToggleGroup 监听器被触发 ===
16:48:22.589 [JavaFX Application Thread] INFO  c.s.d.p.node.HomePageMenuItemPanel - oldToggle: myMusic
16:48:22.589 [JavaFX Application Thread] INFO  c.s.d.p.node.HomePageMenuItemPanel - newToggle: recommend
16:48:22.590 [JavaFX Application Thread] INFO  c.s.d.p.node.HomePageMenuItemPanel - 当前选中的菜单项：recommend
16:48:22.590 [JavaFX Application Thread] INFO  c.s.d.p.node.HomePageMenuItemPanel - 上一个被选中的菜单项：myMusic
16:48:22.591 [JavaFX Application Thread] INFO  c.s.d.p.node.HomePageMenuItemPanel - ================================
16:48:25.743 [Thread-2124] INFO  c.s.d.p.node.SearchResultContainer - 开始搜索关键词: 那不是雪中红
16:48:25.744 [Thread-2124] INFO  c.s.d.common.utils.TuneHubApiUtils - 聚合搜索歌曲: 关键词=那不是雪中红
